ID	CC	annotation
PF02046	50	Cytochrome c oxidase subunit VIa
PF02049	1	Flagellar hook-basal body complex protein FliE
PF02055	94	Glycosyl hydrolase family 30 TIM-barrel domain
PF02057	20	Glycosyl hydrolase family 59
PF02058	21	Guanylin precursor
PF02059	7	Interleukin-3
PF02060	51	Slow voltage-gated potassium channel
PF02063	34	MARCKS family
PF02064	43	MAS20 protein import receptor
PF02065	3	Melibiase
PF02067	6	Metallothionein family 5
PF02068	4	Plant PEC family metallothionein
PF02070	11	Neuromedin U
PF02071	6	Aromatic-di-Alanine (AdAR) repeat
PF02072	15	Prepro-orexin
PF02074	4	Carboxypeptidase Taq (M32) metallopeptidase
PF02075	3	Crossover junction endodeoxyribonuclease RuvC
PF02076	7	Pheromone A receptor
PF02077	41	SURF4 family
PF02078	42	Synapsin, N-terminal domain
PF02079	7	Nuclear transition protein 1
PF02080	21	TrkA-C domain
PF02083	21	Urotensin II
PF02086	1	D12 class N6 adenine-specific DNA methyltransferase
PF02089	94	Palmitoyl protein thioesterase
PF02091	6	Glycyl-tRNA synthetase alpha subunit
PF02092	6	Glycyl-tRNA synthetase beta subunit
PF02093	53	Gag P30 core shell protein
PF02095	6	Extensin-like protein repeat
PF02096	86	60Kd inner membrane protein
PF02099	81	Josephin
PF02100	45	Ornithine decarboxylase antizyme
PF02101	22	Ocular albinism type 1 protein
PF02102	5	Deuterolysin metalloprotease (M35) family
PF02104	44	SURF1 family
PF02106	15	Fanconi anaemia group C protein
PF02108	1	Flagellar assembly protein FliH
PF02109	42	DAD family
PF02110	13	Hydroxyethylthiazole kinase family
PF02112	9	cAMP phosphodiesterases class-II
PF02113	1	D-Ala-D-Ala carboxypeptidase 3 (S13) family
PF02114	99	Phosducin
PF02115	67	RHO protein GDP dissociation inhibitor
PF02116	5	Fungal pheromone mating factor STE2 GPCR
PF02117	59	Serpentine type 7TM GPCR chemoreceptor Sra
PF02118	128	Srg family chemoreceptor
PF02121	129	Phosphatidylinositol transfer protein
PF02126	31	Phosphotriesterase family
PF02127	48	Aminopeptidase I zinc metalloprotease (M18)
PF02128	1	Fungalysin metallopeptidase (M36)
PF02129	27	X-Pro dipeptidyl-peptidase (S15 family)
PF02130	25	Uncharacterized protein family UPF0054
PF02132	1	RecR protein
PF02133	49	Permease for cytosine/purines, uracil, thiamine, allantoin
PF02135	190	TAZ zinc finger
PF02136	210	Nuclear transport factor 2 (NTF2) domain
PF02137	134	Adenosine-deaminase (editase) domain
PF02138	244	Beige/BEACH domain
PF02140	400	Galactose binding lectin domain
PF02141	355	DENN (AEX-3) domain
PF02142	99	MGS-like domain
PF02144	43	Repair protein Rad1/Rec1/Rad17
PF02145	215	Rap/ran-GAP
PF02146	254	Sir2 family
PF02148	314	Zn-finger in ubiquitin-hydrolases and other protein
PF02149	112	Kinase associated domain 1
PF02150	75	RNA polymerases M/15 Kd subunit
PF02151	37	UvrB/uvrC motif
PF02152	26	Dihydroneopterin aldolase
PF02153	18	Prephenate dehydrogenase
PF02155	14	Glucocorticoid receptor
PF02156	4	Glycosyl hydrolase family 26
PF02157	18	Mannose-6-phosphate receptor
PF02158	38	Neuregulin family
PF02159	11	Oestrogen receptor
PF02161	5	Progesterone receptor
PF02162	5	XYPPX repeat (two copies)
PF02163	41	Peptidase family M50
PF02165	18	Wilm's tumour protein
PF02166	12	Androgen receptor
PF02167	45	Cytochrome C1 family
PF02170	267	PAZ domain
PF02171	256	Piwi domain
PF02172	52	KIX domain
PF02173	48	pKID domain
PF02174	203	PTB domain (IRS-1 type)
PF02175	25	Serpentine type 7TM GPCR chemoreceptor Srb
PF02176	372	TRAF-type zinc finger
PF02177	45	Amyloid A4 N-terminal heparin-binding
PF02178	171	AT hook motif
PF02179	139	BAG domain
PF02180	39	Bcl-2 homology region 4
PF02181	447	Formin Homology 2 Domain
PF02182	71	SAD/SRA domain
PF02183	42	Homeobox associated leucine zipper
PF02184	73	HAT (Half-A-TPR) repeat
PF02185	189	Hr1 repeat
PF02186	41	TFIIE beta subunit core domain
PF02187	108	Growth-Arrest-Specific Protein 2 Domain
PF02188	229	GoLoco motif
PF02189	55	Immunoreceptor tyrosine-based activation motif
PF02190	174	ATP-dependent protease La (LON) substrate-binding domain
PF02191	214	Olfactomedin-like domain
PF02192	54	PI3-kinase family, p85-binding domain
PF02194	121	PXA domain
PF02195	35	ParB-like nuclease domain
PF02196	129	Raf-like Ras-binding domain
PF02197	112	Regulatory subunit of type II PKA R-subunit
PF02198	179	Sterile alpha motif (SAM)/Pointed domain
PF02199	74	Saposin A-type domain
PF02200	4	STE like transcription factor
PF02201	172	SWIB/MDM2 domain
PF02202	1	Tachykinin family
PF02204	279	Vacuolar sorting protein 9 (VPS9) domain
PF02205	283	WH2 motif
PF02206	74	Domain of unknown function
PF02207	174	Putative zinc finger in N-recognin (UBR box)
PF02208	37	Sorbin homologous domain
PF02209	167	Villin headpiece domain
PF02210	1471	Laminin G domain
PF02212	175	Dynamin GTPase effector domain
PF02213	103	GYF domain
PF02214	1000	BTB/POZ domain
PF02218	171	Repeat in HS1/Cortactin
PF02219	61	Methylenetetrahydrofolate reductase
PF02221	183	ML domain
PF02222	19	ATP-grasp domain
PF02223	61	Thymidylate kinase
PF02224	1	Cytidylate kinase
PF02225	471	PA domain
PF02229	58	Transcriptional Coactivator p15 (PC4)
PF02230	111	Phospholipase/Carboxylesterase
PF02233	34	NAD(P) transhydrogenase beta subunit
PF02234	71	Cyclin-dependent kinase inhibitor
PF02237	28	Biotin protein ligase C terminal domain
PF02238	49	Cytochrome c oxidase subunit VII
PF02244	178	Carboxypeptidase activation peptide
PF02245	23	Methylpurine-DNA glycosylase (MPG)
PF02251	49	Proteasome activator pa28 alpha subunit
PF02252	66	Proteasome activator pa28 beta subunit
PF02254	11	TrkA-N domain
PF02256	40	Iron hydrogenase small subunit
PF02257	143	RFX DNA-binding domain
PF02259	174	FAT domain
PF02260	187	FATC domain
PF02262	47	CBL proto-oncogene N-terminal domain 1
PF02263	266	Guanylate-binding protein, N-terminal domain
PF02264	1	LamB porin
PF02265	28	S1/P1 Nuclease
PF02267	38	ADP-ribosyl cyclase
PF02268	38	Transcription initiation factor IIA, gamma subunit, helical domain
PF02269	64	Transcription initiation factor IID, 18kD subunit
PF02270	67	Transcription initiation factor IIF, beta subunit
PF02271	46	Ubiquinol-cytochrome C reductase complex 14kD subunit
PF02272	47	DHHA1 domain
PF02274	48	Amidinotransferase
PF02275	58	Linear amide C-N hydrolases, choloylglycine hydrolase family
PF02278	5	Polysaccharide lyase family 8, super-sandwich domain
PF02284	32	Cytochrome c oxidase subunit Va
PF02285	24	Cytochrome oxidase c subunit VIII
PF02290	44	Signal recognition particle 14kD protein
PF02291	54	Transcription initiation factor IID, 31kD subunit
PF02295	34	Adenosine deaminase z-alpha domain
PF02296	50	Alpha adaptin AP2, C-terminal domain
PF02297	87	Cytochrome oxidase c subunit VIb
PF02298	118	Plastocyanin-like domain
PF02301	122	HORMA domain
PF02309	96	AUX/IAA family
PF02310	52	B12 binding domain
PF02312	25	Core binding factor beta subunit
PF02317	8	NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain
PF02318	150	FYVE-type zinc finger
PF02319	273	E2F/DP family winged-helix DNA-binding domain
PF02320	50	Ubiquinol-cytochrome C reductase hinge protein
PF02321	4	Outer membrane efflux protein
PF02322	1	Cytochrome bd terminal oxidase subunit II
PF02325	17	YGGT family
PF02326	10	Plant ATP synthase F0
PF02330	61	Mitochondrial glycoprotein
PF02333	1	Phytase
PF02337	18	Retroviral GAG p10 protein
PF02338	333	OTU-like cysteine protease
PF02341	13	RbcX protein
PF02342	5	TerD domain
PF02343	47	TRA-1 regulated protein R03H10.4
PF02344	14	Myc leucine zipper domain
PF02347	78	Glycine cleavage system P-protein
PF02348	30	Cytidylyltransferase
PF02349	1	Major surface glycoprotein
PF02350	17	UDP-N-acetylglucosamine 2-epimerase
PF02351	202	GDNF/GAS1 domain
PF02353	53	Mycolic acid cyclopropane synthetase
PF02354	47	Latrophilin Cytoplasmic C-terminal region
PF02355	1	Protein export membrane protein
PF02357	2	Transcription termination factor nusG
PF02358	112	Trehalose-phosphatase
PF02359	83	Cell division protein 48 (CDC48), N-terminal domain
PF02361	5	Cobalt transport protein
PF02362	260	B3 DNA binding domain
PF02363	332	Cysteine rich repeat
PF02364	120	1,3-beta-glucan synthase component
PF02365	254	No apical meristem (NAM) protein
PF02366	73	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF02367	10	Threonylcarbamoyl adenosine biosynthesis protein TsaE
PF02368	28	Bacterial Ig-like domain (group 2)
PF02372	22	Interleukin 15
PF02373	477	JmjC domain, hydroxylase
PF02374	50	Anion-transporting ATPase
PF02375	180	jmjN domain
PF02376	215	CUT domain
PF02377	47	Dishevelled specific domain
PF02383	192	SacI homology domain
PF02384	2	N-6 DNA Methylase
PF02386	27	Cation transport protein
PF02388	1	FemAB family
PF02389	105	Cornifin (SPRR) family
PF02390	65	Putative methyltransferase
PF02391	40	MoaE protein
PF02392	7	Ycf4
PF02393	5	US22 like
PF02394	16	Interleukin-1 propeptide
PF02401	6	LytB protein
PF02403	64	Seryl-tRNA synthetase N-terminal domain
PF02404	14	Stem cell factor
PF02405	5	Permease MlaE
PF02407	2	Putative viral replication protein
PF02408	93	CUB-like domain
PF02410	43	Ribosomal silencing factor during starvation
PF02412	515	Thrombospondin type 3 repeat
PF02415	6	Chlamydia polymorphic membrane protein (Chlamydia_PMP) repeat
PF02416	10	mttA/Hcf106 family
PF02417	21	Chromate transporter
PF02419	9	PsbL protein
PF02421	3	Ferrous iron transport protein B
PF02422	202	Keratin
PF02423	29	Ornithine cyclodeaminase/mu-crystallin family
PF02426	3	Muconolactone delta-isomerase
PF02427	6	Photosystem I reaction centre subunit IV / PsaE
PF02428	3	Potato type II proteinase inhibitor family
PF02431	11	Chalcone-flavanone isomerase
PF02433	1	Cytochrome C oxidase, mono-heme subunit/FixO
PF02434	205	Fringe-like
PF02436	41	Conserved carboxylase domain
PF02437	116	SKI/SNO/DAC family
PF02441	51	Flavoprotein
PF02445	11	Quinolinate synthetase A protein
PF02446	12	4-alpha-glucanotransferase
PF02448	11	L71 family
PF02449	7	Beta-galactosidase
PF02450	98	Lecithin:cholesterol acyltransferase
PF02452	2	PemK-like, MazF-like toxin of type II toxin-antitoxin system
PF02453	125	Reticulon
PF02458	213	Transferase family
PF02460	365	Patched family
PF02463	286	RecF/RecN/SMC N terminal domain
PF02464	4	Competence-damaged protein
PF02466	275	Tim17/Tim22/Tim23/Pmp24 family
PF02468	5	Photosystem II reaction centre N protein (psbN)
PF02469	543	Fasciclin domain
PF02470	7	MlaD protein
PF02475	72	Met-10+ like-protein
PF02480	2	Alphaherpesvirus glycoprotein E
PF02482	6	Sigma 54 modulation protein / S30EA ribosomal protein
PF02485	222	Core-2/I-Branching enzyme
PF02487	78	CLN3 protein
PF02492	122	CobW/HypB/UreG, nucleotide-binding domain
PF02493	2642	MORN repeat
PF02494	132	HYR domain
PF02496	5	ABA/WDS induced protein
PF02500	1	Probable DNA packing protein, N-terminus
PF02502	5	Ribose/Galactose Isomerase
PF02503	3	Polyphosphate kinase middle domain
PF02504	3	Fatty acid synthesis protein
PF02507	5	Photosystem I reaction centre subunit III
PF02511	1	Thymidylate synthase complementing protein
PF02513	809	Spin/Ssty Family
PF02514	12	CobN/Magnesium Chelatase
PF02515	79	CoA-transferase family III
PF02516	73	Oligosaccharyl transferase STT3 subunit
PF02517	89	CAAX protease self-immunity
PF02518	411	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF02519	139	Auxin responsive protein
PF02520	77	Domain of unknown function DUF148
PF02525	31	Flavodoxin-like fold
PF02527	7	rRNA small subunit methyltransferase G
PF02529	8	Cytochrome B6-F complex subunit 5
PF02531	6	PsaD
PF02532	4	Photosystem II reaction centre I protein (PSII 4.8 kDa protein)
PF02533	3	Photosystem II 4 kDa reaction centre component
PF02534	1	Type IV secretory system Conjugative DNA transfer
PF02535	560	ZIP Zinc transporter
PF02536	232	mTERF
PF02537	37	CrcB-like protein, Camphor Resistance (CrcB)
PF02538	45	Hydantoinase B/oxoprolinase
PF02540	79	NAD synthase
PF02541	7	Ppx/GppA phosphatase family
PF02542	7	YgbB family
PF02543	1	Carbamoyltransferase N-terminus
PF02544	172	3-oxo-5-alpha-steroid 4-dehydrogenase
PF02545	50	Maf-like protein
PF02547	3	Queuosine biosynthesis protein
PF02548	25	Ketopantoate hydroxymethyltransferase
PF02550	18	Acetyl-CoA hydrolase/transferase N-terminal domain
PF02551	2	Acyl-CoA thioesterase
PF02558	28	Ketopantoate reductase PanE/ApbA
PF02559	4	CarD-like/TRCF domain
PF02560	5	Cyanate lyase C-terminal domain
PF02562	2	PhoH-like protein
PF02566	4	OsmC-like protein
PF02567	69	Phenazine biosynthesis-like protein
PF02569	20	Pantoate-beta-alanine ligase
PF02570	1	Precorrin-8X methylmutase
PF02574	135	Homocysteine S-methyltransferase
PF02575	5	YbaB/EbfC DNA-binding family
PF02576	2	RimP N-terminal domain
PF02577	13	Bifunctional nuclease
PF02578	15	Multi-copper polyphenol oxidoreductase laccase
PF02580	74	D-Tyr-tRNA(Tyr) deacylase
PF02581	19	Thiamine monophosphate synthase
PF02582	67	Uncharacterised ACR, YagE family COG1723
PF02585	51	GlcNAc-PI de-N-acetylase
PF02586	38	SOS response associated peptidase (SRAP)
PF02588	1	Uncharacterised 5xTM membrane BCR, YitT family COG1284
PF02589	6	LUD domain
PF02590	6	Predicted SPOUT methyltransferase
PF02594	29	Uncharacterised ACR, YggU family COG1872
PF02595	3	Glycerate kinase family
PF02597	20	ThiS family
PF02598	40	Putative RNA methyltransferase
PF02600	1	Disulfide bond formation protein DsbB
PF02601	1	Exonuclease VII, large subunit
PF02602	41	Uroporphyrinogen-III synthase HemD
PF02605	5	Photosystem I reaction centre subunit XI
PF02606	9	Tetraacyldisaccharide-1-P 4'-kinase
PF02607	25	B12 binding domain
PF02608	13	ABC transporter substrate-binding protein PnrA-like
PF02609	1	Exonuclease VII small subunit
PF02615	25	Malate/L-lactate dehydrogenase
PF02617	47	ATP-dependent Clp protease adaptor protein ClpS
PF02620	4	Uncharacterized ACR, COG1399
PF02622	24	Uncharacterized ACR, COG1678
PF02626	6	Carboxyltransferase domain, subdomain A and B
PF02627	18	Carboxymuconolactone decarboxylase family
PF02628	46	Cytochrome oxidase assembly protein
PF02629	90	CoA binding domain
PF02630	61	SCO1/SenC
PF02631	4	RecX family
PF02632	1	BioY family
PF02633	1	Creatinine amidohydrolase
PF02635	2	DsrE/DsrF-like family
PF02636	60	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF02637	38	GatB domain
PF02638	4	Glycosyl hydrolase-like 10
PF02653	11	Branched-chain amino acid transport system / permease component
PF02654	1	Cobalamin-5-phosphate synthase
PF02655	5	ATP-grasp domain
PF02656	41	Domain of unknown function (DUF202)
PF02657	11	Fe-S metabolism associated domain
PF02660	1	Glycerol-3-phosphate acyltransferase
PF02661	37	Fic/DOC family
PF02666	72	Phosphatidylserine decarboxylase
PF02668	208	Taurine catabolism dioxygenase TauD, TfdA family
PF02670	7	1-deoxy-D-xylulose 5-phosphate reductoisomerase
PF02671	223	Paired amphipathic helix repeat
PF02672	12	CP12 domain
PF02676	36	Methyltransferase TYW3
PF02677	3	Uncharacterized BCR, COG1636
PF02678	76	Pirin
PF02679	4	(2R)-phospho-3-sulfolactate synthase (ComA)
PF02681	18	Divergent PAP2 family
PF02682	6	Carboxyltransferase domain, subdomain C and D
PF02683	5	Cytochrome C biogenesis protein transmembrane region
PF02684	15	Lipid-A-disaccharide synthetase
PF02685	20	Glucokinase
PF02686	31	Glu-tRNAGln amidotransferase C subunit
PF02687	12	FtsX-like permease family
PF02689	16	Helicase
PF02690	131	Na+/Pi-cotransporter
PF02694	5	Uncharacterised BCR, YnfA/UPF0060 family
PF02696	53	Uncharacterized ACR, YdiU/UPF0061 family
PF02698	17	DUF218 domain
PF02699	1	Preprotein translocase subunit
PF02701	69	Dof domain, zinc finger
PF02704	27	Gibberellin regulated protein
PF02705	51	K+ potassium transporter
PF02709	173	N-terminal domain of galactosyltransferase
PF02713	15	Domain of unknown function DUF220
PF02714	165	Calcium-dependent channel, 7TM region, putative phosphate
PF02719	3	Polysaccharide biosynthesis protein
PF02721	10	Domain of unknown function DUF223
PF02724	54	CDC45-like protein
PF02727	77	Copper amine oxidase, N2 domain
PF02728	73	Copper amine oxidase, N3 domain
PF02729	71	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain
PF02731	42	SKIP/SNW domain
PF02732	138	ERCC4 domain
PF02733	46	Dak1 domain
PF02734	42	DAK2 domain
PF02735	80	Ku70/Ku80 beta-barrel domain
PF02736	281	Myosin N-terminal SH3-like domain
PF02737	151	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
PF02738	138	Molybdopterin-binding domain of aldehyde dehydrogenase
PF02739	17	5'-3' exonuclease, N-terminal resolvase-like domain
PF02740	11	Colipase, C-terminal domain
PF02743	17	Cache domain
PF02744	30	Galactose-1-phosphate uridyl transferase, C-terminal domain
PF02746	22	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain
PF02747	48	Proliferating cell nuclear antigen, C-terminal domain
PF02749	34	Quinolinate phosphoribosyl transferase, N-terminal domain
PF02750	49	Synapsin, ATP binding domain
PF02751	39	Transcription initiation factor IIA, gamma subunit
PF02752	360	Arrestin (or S-antigen), C-terminal domain
PF02754	3	Cysteine-rich domain
PF02755	281	RPEL repeat
PF02756	36	GYR motif
PF02757	55	YLP motif
PF02758	192	PAAD/DAPIN/Pyrin domain
PF02759	377	RUN domain
PF02760	34	HIN-200/IF120x domain
PF02761	47	CBL proto-oncogene N-terminus, EF hand-like domain
PF02762	43	CBL proto-oncogene N-terminus, SH2-like domain
PF02765	38	Telomeric single stranded DNA binding POT1/CDC13
PF02769	169	AIR synthase related protein, C-terminal domain
PF02770	528	Acyl-CoA dehydrogenase, middle domain
PF02771	362	Acyl-CoA dehydrogenase, N-terminal domain
PF02772	79	S-adenosylmethionine synthetase, central domain
PF02773	80	S-adenosylmethionine synthetase, C-terminal domain
PF02774	27	Semialdehyde dehydrogenase, dimerisation domain
PF02775	110	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
PF02776	109	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
PF02777	86	Iron/manganese superoxide dismutases, C-terminal domain
PF02778	20	tRNA intron endonuclease, N-terminal domain
PF02779	269	Transketolase, pyrimidine binding domain
PF02780	164	Transketolase, C-terminal domain
PF02781	91	Glucose-6-phosphate dehydrogenase, C-terminal domain
PF02782	173	FGGY family of carbohydrate kinases, C-terminal domain
PF02784	156	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PF02785	179	Biotin carboxylase C-terminal domain
PF02786	317	Carbamoyl-phosphate synthase L chain, ATP binding domain
PF02787	70	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
PF02788	9	Ribulose bisphosphate carboxylase large chain, N-terminal domain
PF02789	48	Cytosol aminopeptidase family, N-terminal domain
PF02790	25	Cytochrome C oxidase subunit II, transmembrane domain
PF02791	112	DDT domain
PF02792	49	Mago nashi protein
PF02793	341	Hormone receptor domain
PF02797	26	Chalcone and stilbene synthases, C-terminal domain
PF02798	573	Glutathione S-transferase, N-terminal domain
PF02799	60	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal domain
PF02800	135	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
PF02801	261	Beta-ketoacyl synthase, C-terminal domain
PF02803	212	Thiolase, C-terminal domain
PF02805	1	Metal binding domain of Ada
PF02806	99	Alpha amylase, C-terminal all-beta domain
PF02807	136	ATP:guanido phosphotransferase, N-terminal domain
PF02809	285	Ubiquitin interaction motif
PF02810	13	SEC-C motif
PF02811	17	PHP domain
PF02812	64	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain
PF02813	6	Retroviral M domain
PF02815	231	MIR domain
PF02816	144	Alpha-kinase family
PF02817	113	e3 binding domain
PF02818	23	PPAK motif
PF02819	3	Spider toxin
PF02820	470	mbt repeat
PF02822	94	Antistasin family
PF02823	50	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PF02824	156	TGS domain
PF02825	285	WWE domain
PF02826	306	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF02827	37	cAMP-dependent protein kinase inhibitor
PF02828	231	L27 domain
PF02833	45	DHHA2 domain
PF02836	67	Glycosyl hydrolases family 2, TIM barrel domain
PF02837	48	Glycosyl hydrolases family 2, sugar binding domain
PF02838	9	Glycosyl hydrolase family 20, domain 2
PF02840	43	Prp18 domain
PF02841	164	Guanylate-binding protein, C-terminal domain
PF02843	41	Phosphoribosylglycinamide synthetase, C domain
PF02844	41	Phosphoribosylglycinamide synthetase, N domain
PF02845	218	CUE domain
PF02847	266	MA3 domain
PF02852	180	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
PF02854	375	MIF4G domain
PF02861	103	Clp amino terminal domain, pathogenicity island component
PF02862	148	DDHD domain
PF02864	106	STAT protein, DNA binding domain
PF02865	92	STAT protein, protein interaction domain
PF02866	200	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF02867	54	Ribonucleotide reductase, barrel domain
PF02868	1	Thermolysin metallopeptidase, alpha-helical domain
PF02870	12	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain
PF02872	86	5'-nucleotidase, C-terminal domain
PF02873	2	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain
PF02874	205	ATP synthase alpha/beta family, beta-barrel domain
PF02875	14	Mur ligase family, glutamate ligase domain
PF02877	103	Poly(ADP-ribose) polymerase, regulatory domain
PF02878	196	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
PF02879	116	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II
PF02880	125	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III
PF02881	92	SRP54-type protein, helical bundle domain
PF02882	137	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
PF02883	198	Adaptin C-terminal domain
PF02885	27	Glycosyl transferase family, helical bundle domain
PF02886	134	LBP / BPI / CETP family, C-terminal domain
PF02887	124	Pyruvate kinase, alpha/beta domain
PF02888	68	Calmodulin binding domain
PF02889	260	Sec63 Brl domain
PF02891	125	MIZ/SP-RING zinc finger
PF02892	219	BED zinc finger
PF02893	435	GRAM domain
PF02894	74	Oxidoreductase family, C-terminal alpha/beta domain
PF02896	21	PEP-utilising enzyme, TIM barrel domain
PF02897	79	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF02898	48	Nitric oxide synthase, oxygenase domain
PF02899	1	Phage integrase, N-terminal SAM-like domain
PF02900	46	Catalytic LigB subunit of aromatic ring-opening dioxygenase
PF02901	8	Pyruvate formate lyase-like
PF02902	483	Ulp1 protease family, C-terminal catalytic domain
PF02906	61	Iron only hydrogenase large subunit, C-terminal domain
PF02910	58	Fumarate reductase flavoprotein C-term
PF02911	68	Formyl transferase, C-terminal domain
PF02912	1	Aminoacyl tRNA synthetase class II, N-terminal domain
PF02913	137	FAD linked oxidases, C-terminal domain
PF02915	6	Rubrerythrin
PF02916	2	DNA polymerase processivity factor
PF02919	57	Eukaryotic DNA topoisomerase I, DNA binding fragment
PF02921	48	Ubiquinol cytochrome reductase transmembrane region
PF02922	66	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF02926	73	THUMP domain
PF02928	96	C5HC2 zinc finger
PF02929	11	Beta galactosidase small chain
PF02931	1200	Neurotransmitter-gated ion-channel ligand binding domain
PF02932	1186	Neurotransmitter-gated ion-channel transmembrane region
PF02933	87	Cell division protein 48 (CDC48), domain 2
PF02934	43	GatB/GatE catalytic domain
PF02935	30	Cytochrome c oxidase subunit VIIc
PF02936	46	Cytochrome c oxidase subunit IV
PF02937	24	Cytochrome c oxidase subunit VIc
PF02938	23	GAD domain
PF02939	36	UcrQ family
PF02940	13	mRNA capping enzyme, beta chain
PF02941	7	Ferredoxin thioredoxin reductase variable alpha chain
PF02943	5	Ferredoxin thioredoxin reductase catalytic beta chain
PF02944	46	BESS motif
PF02945	16	Recombination endonuclease VII
PF02946	158	GTF2I-like repeat
PF02947	7	flt3 ligand
PF02948	12	Amelogenin
PF02949	302	7tm Odorant receptor
PF02953	198	Tim10/DDP family zinc finger
PF02954	2	Bacterial regulatory protein, Fis family
PF02955	2	Prokaryotic glutathione synthetase, ATP-grasp domain
PF02958	169	Ecdysteroid kinase
PF02961	40	Barrier to autointegration factor
PF02965	27	Vitamin B12 dependent methionine synthase, activation domain
PF02966	75	Mitosis protein DIM1
PF02969	63	TATA box binding protein associated factor (TAF)
PF02970	42	Tubulin binding cofactor A
PF02971	18	Formiminotransferase domain
PF02978	57	Signal peptide binding domain
PF02982	2	Scytalone dehydratase
PF02984	458	Cyclin, C-terminal domain
PF02985	251	HEAT repeat
PF02987	37	Late embryogenesis abundant protein
PF02988	10	Phospholipase A2 inhibitor
PF02990	185	Endomembrane protein 70
PF02991	144	Autophagy protein Atg8 ubiquitin like
PF02992	23	Transposase family tnp2
PF02994	8	L1 transposable element RBD-like domain
PF02995	117	Protein of unknown function (DUF229)
PF02996	156	Prefoldin subunit
PF03000	60	NPH3 family
PF03002	29	Somatostatin/Cortistatin family
PF03004	18	Plant transposase (Ptta/En/Spm family)
PF03006	278	Haemolysin-III related
PF03007	32	Wax ester synthase-like Acyl-CoA acyltransferase domain
PF03009	209	Glycerophosphoryl diester phosphodiesterase family
PF03015	119	Male sterility protein
PF03016	248	Exostosin family
PF03017	2	TNP1/EN/SPM transposase
PF03018	81	Dirigent-like protein
PF03020	113	LEM domain
PF03022	52	Major royal jelly protein
PF03023	2	MviN-like protein
PF03024	121	Folate receptor family
PF03028	489	Dynein heavy chain and region D6 of dynein motor
PF03029	133	Conserved hypothetical ATP binding protein
PF03030	25	Inorganic H+ pyrophosphatase
PF03031	341	NLI interacting factor-like phosphatase
PF03033	57	Glycosyltransferase family 28 N-terminal domain
PF03034	62	Phosphatidyl serine synthase
PF03036	79	Perilipin family
PF03039	14	Interleukin-12 alpha subunit
PF03040	16	CemA family
PF03045	86	DAN domain
PF03051	36	Peptidase C1-like family
PF03054	48	tRNA methyl transferase
PF03055	144	Retinal pigment epithelial membrane protein
PF03057	95	DUF236 repeat
PF03059	12	Nicotianamine synthase protein
PF03060	35	Nitronate monooxygenase
PF03061	245	Thioesterase superfamily
PF03062	304	MBOAT, membrane-bound O-acyltransferase family
PF03063	7	Prismane/CO dehydrogenase family
PF03065	1	Glycosyl hydrolase family 57
PF03066	51	Nucleoplasmin/nucleophosmin domain
PF03067	79	Lytic polysaccharide mono-oxygenase, cellulose-degrading
PF03068	46	Protein-arginine deiminase (PAD)
PF03069	8	Acetamidase/Formamidase family
PF03070	26	TENA/THI-4/PQQC family
PF03071	60	GNT-I family
PF03073	58	TspO/MBR family
PF03074	42	Glutamate-cysteine ligase
PF03078	3	ATHILA ORF-1 family
PF03079	44	ARD/ARD' family
PF03080	80	Neprosin
PF03081	91	Exo70 exocyst complex subunit
PF03082	1	Male accessory gland secretory protein
PF03083	412	Sugar efflux transporter for intercellular exchange
PF03087	47	Arabidopsis protein of unknown function
PF03088	78	Strictosidine synthase
PF03089	13	Recombination activating protein 2
PF03091	34	CutA1 divalent ion tolerance protein
PF03092	344	BT1 family
PF03094	48	Mlo family
PF03095	56	Phosphotyrosyl phosphate activator (PTPA) protein
PF03096	90	Ndr family
PF03097	152	BRO1-like domain
PF03098	338	Animal haem peroxidase
PF03099	97	Biotin/lipoate A/B protein ligase family
PF03100	4	CcmE
