ann_term	cv	annotation
PF02182	1.75110330809284	SAD/SRA domain
PF02183	2.88218435681458	Homeobox associated leucine zipper
PF02184	0.469953820729058	HAT (Half-A-TPR) repeat
PF02185	1.12243195490087	Hr1 repeat
PF02186	0.506736837246141	TFIIE beta subunit core domain
PF02187	1.04956381482447	Growth-Arrest-Specific Protein 2 Domain
PF02188	1.28327742288261	GoLoco motif
PF02189	2.10457227678824	Immunoreceptor tyrosine-based activation motif
PF02190	0.518206308122332	ATP-dependent protease La (LON) substrate-binding domain
PF02191	1.5570322836931	Olfactomedin-like domain
PF02192	1.13874702707259	PI3-kinase family, p85-binding domain
PF02194	0.536987416074914	PXA domain
PF02195	1.12705119406969	ParB-like nuclease domain
PF02196	1.28928723232543	Raf-like Ras-binding domain
PF02197	0.931361220182684	Regulatory subunit of type II PKA R-subunit
PF02198	1.12699206346412	Sterile alpha motif (SAM)/Pointed domain
PF02199	1.2068783067404	Saposin A-type domain
PF02200	3.27617663341483	STE like transcription factor
PF02201	0.957988359522417	SWIB/MDM2 domain
PF02202	6.78232998312527	Tachykinin family
PF02204	0.630880539361131	Vacuolar sorting protein 9 (VPS9) domain
PF02205	0.922557468736607	WH2 motif
PF02206	4.93276393110394	Domain of unknown function
PF02207	0.498988808688196	Putative zinc finger in N-recognin (UBR box)
PF02208	1.53703697067336	Sorbin homologous domain
PF02209	0.857601648081754	Villin headpiece domain
PF02210	1.15100299792597	Laminin G domain
PF02212	0.734008341183546	Dynamin GTPase effector domain
PF02213	0.562436723418928	GYF domain
PF02214	1.00917806560989	BTB/POZ domain
PF02218	1.14595870037229	Repeat in HS1/Cortactin
PF02219	0.50901145043163	Methylenetetrahydrofolate reductase
PF02221	1.70056805740369	ML domain
PF02222	1.05600734616361	ATP-grasp domain
PF02223	0.541312721657885	Thymidylate kinase
PF02224	4.74224513167433	Cytidylate kinase
PF02225	0.877369188177227	PA domain
PF02229	0.529085648956409	Transcriptional Coactivator p15 (PC4)
PF02230	0.574697152080117	Phospholipase/Carboxylesterase
PF02233	1.00214849144036	NAD(P) transhydrogenase beta subunit
PF02234	1.04170853997625	Cyclin-dependent kinase inhibitor
PF02237	0.758558285420685	Biotin protein ligase C terminal domain
PF02238	1.08917977893047	Cytochrome c oxidase subunit VII
PF02244	1.21719551918374	Carboxypeptidase activation peptide
PF02245	1.00846755164511	Methylpurine-DNA glycosylase (MPG)
PF02251	1.25020225626715	Proteasome activator pa28 alpha subunit
PF02252	0.923472074970685	Proteasome activator pa28 beta subunit
PF02254	2.1615990777331	TrkA-N domain
PF02256	0.966091783079296	Iron hydrogenase small subunit
PF02257	1.062005897317	RFX DNA-binding domain
PF02259	0.300618454633579	FAT domain
PF02260	0.203143992458114	FATC domain
PF02262	1.29879829090481	CBL proto-oncogene N-terminal domain 1
PF02263	0.894426368319884	Guanylate-binding protein, N-terminal domain
PF02264	6.78232998312527	LamB porin
PF02265	1.8718083947527	S1/P1 Nuclease
PF02267	1.64654520469713	ADP-ribosyl cyclase
PF02268	0.537910797169626	Transcription initiation factor IIA, gamma subunit, helical domain
PF02269	0.379173020191749	Transcription initiation factor IID, 18kD subunit
PF02270	0.482976282189784	TFIIF, beta subunit HTH domain
PF02271	0.378969653354266	Ubiquinol-cytochrome C reductase complex 14kD subunit
PF02272	0.456035375534914	DHHA1 domain
PF02274	1.36906780937493	Amidinotransferase
PF02275	1.03983511564027	Linear amide C-N hydrolases, choloylglycine hydrolase family
PF02278	5.73918736450887	Polysaccharide lyase family 8, super-sandwich domain
PF02284	0.77771735910769	Cytochrome c oxidase subunit Va
PF02285	1.8516049218085	Cytochrome oxidase c subunit VIII
PF02290	0.426082934024195	Signal recognition particle 14kD protein
PF02291	0.583288640023218	Transcription initiation factor IID, 31kD subunit
PF02295	1.59993844141352	Adenosine deaminase z-alpha domain
PF02296	0.510941910772377	Alpha adaptin AP2, C-terminal domain
PF02297	0.60325813957874	Cytochrome oxidase c subunit VIb
PF02298	2.92127815272137	Plastocyanin-like domain
PF02301	0.379227461969533	HORMA domain
PF02309	2.91071132749891	AUX/IAA family
PF02310	0.779710766076948	B12 binding domain
PF02312	1.13027069814317	Core binding factor beta subunit
PF02317	2.51495526799186	NAD/NADP octopine/nopaline dehydrogenase, alpha-helical domain
PF02318	1.19726659803662	FYVE-type zinc finger
PF02319	0.642726980388998	E2F/DP family winged-helix DNA-binding domain
PF02320	0.383843198333681	Ubiquinol-cytochrome C reductase hinge protein
PF02321	4.74224513167433	Outer membrane efflux protein
PF02322	6.78232998312527	Cytochrome bd terminal oxidase subunit II
PF02325	2.25953583950973	YGGT family
PF02326	4.43481178355469	Plant ATP synthase F0
PF02330	1.22330566078781	Mitochondrial glycoprotein
PF02333	6.78232998312527	Phytase
PF02337	3.54543916728082	Retroviral GAG p10 protein
PF02338	0.606524708665873	OTU-like cysteine protease
PF02341	2.52218803955753	RbcX protein
PF02342	4.43481178355469	TerD domain
PF02343	6.2191149268458	TRA-1 regulated protein R03H10.4
PF02344	1.83480748813561	Myc leucine zipper domain
PF02347	0.483045891539648	Glycine cleavage system P-protein
PF02348	0.968006733983311	Cytidylyltransferase
PF02349	6.78232998312527	Major surface glycoprotein
PF02350	1.65866391435867	UDP-N-acetylglucosamine 2-epimerase
PF02351	1.54942298079582	GDNF/GAS1 domain
PF02353	1.2819659254102	Mycolic acid cyclopropane synthetase
PF02354	1.93647886981065	Latrophilin Cytoplasmic C-terminal region
PF02355	6.78232998312527	Protein export membrane protein
PF02357	2.89520676674779	Transcription termination factor nusG
PF02358	1.63350914815156	Trehalose-phosphatase
PF02359	0.570903197232767	Cell division protein 48 (CDC48), N-terminal domain
PF02361	2.20353251747179	Cobalt transport protein
PF02362	2.95697015638762	B3 DNA binding domain
PF02363	2.92276654534329	Cysteine rich repeat
PF02364	1.57150352490059	1,3-beta-glucan synthase component
PF02365	2.92294822649102	No apical meristem (NAM) protein
PF02366	0.937587748833726	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF02367	2.35815370340631	Threonylcarbamoyl adenosine biosynthesis protein TsaE
PF02368	1.25343325481204	Bacterial Ig-like domain (group 2)
PF02372	1.88751450599196	Interleukin 15
PF02373	0.705326582658902	JmjC domain, hydroxylase
PF02374	0.70888787899326	Anion-transporting ATPase
PF02375	0.682764326692227	jmjN domain
PF02376	1.31146969443605	CUT domain
PF02377	1.39459185794133	Dishevelled specific domain
PF02383	0.362705880232945	SacI homology domain
PF02384	4.07567308687916	N-6 DNA Methylase
PF02386	2.30384294336491	Cation transport protein
PF02388	6.78232998312527	FemAB family
PF02389	2.29318453702166	Cornifin (SPRR) family
PF02390	0.677815367116331	Putative methyltransferase
PF02391	0.52560799977559	MoaE protein
PF02392	4.74224513167433	Ycf4
PF02393	4.15502076178498	US22 like
PF02394	2.00541366498404	Interleukin-1 propeptide
PF02401	2.00742423670626	LytB protein
PF02403	0.446007562110937	Seryl-tRNA synthetase N-terminal domain
PF02404	1.62830859756033	Stem cell factor
PF02405	2.20353251747179	Permease MlaE
PF02407	4.74224513167433	Putative viral replication protein
PF02408	4.75626834992926	CUB-like domain
PF02410	0.426082934024195	Ribosomal silencing factor during starvation
PF02412	1.29438271351308	Thrombospondin type 3 repeat
PF02415	3.46979915453899	Chlamydia polymorphic membrane protein (Chlamydia_PMP) repeat
PF02416	2.20353251747179	mttA/Hcf106 family
PF02417	1.82574185835055	Chromate transporter
PF02419	6.78232998312527	PsbL protein
PF02421	2.75944060846675	Ferrous iron transport protein B
PF02422	6.14651722121933	Keratin
PF02423	0.70826978654675	Ornithine cyclodeaminase/mu-crystallin family
PF02426	5.01011322904994	Muconolactone delta-isomerase
PF02427	2.31592565938718	Photosystem I reaction centre subunit IV / PsaE
PF02428	3.38423717024824	Potato type II proteinase inhibitor family
PF02431	2.60028876044414	Chalcone-flavanone isomerase
PF02433	6.78232998312527	Cytochrome C oxidase, mono-heme subunit/FixO
PF02434	0.966667616604454	Fringe-like
PF02436	0.581312911916693	Conserved carboxylase domain
PF02437	1.17848758360766	SKI/SNO/DAC family
PF02441	0.485596475596666	Flavoprotein
PF02445	1.77520359325392	Quinolinate synthetase A protein
PF02446	2.11960604047163	4-alpha-glucanotransferase
PF02448	6.78232998312527	L71 family
PF02449	3.08768308737677	Beta-galactosidase
PF02450	1.03566934602184	Lecithin:cholesterol acyltransferase
PF02452	4.74224513167433	PemK-like, MazF-like toxin of type II toxin-antitoxin system
PF02453	1.42209105939292	Reticulon
PF02458	2.6152952784285	Transferase family
PF02460	1.08760718570514	Patched family
PF02463	0.188664343944248	RecF/RecN/SMC N terminal domain
PF02464	3.27617663341483	Competence-damaged protein
PF02466	0.613262323305502	Tim17/Tim22/Tim23/Pmp24 family
PF02469	0.87565769446756	Fasciclin domain
PF02470	2.35815370340631	MlaD protein
PF02475	0.3011499171301	Met-10+ like-protein
PF02480	6.78232998312527	Alphaherpesvirus glycoprotein E
PF02482	2.04999247213312	Sigma 54 modulation protein / S30EA ribosomal protein
PF02485	1.37255244954696	Core-2/I-Branching enzyme
PF02487	2.65319746031381	CLN3 protein
PF02492	0.926862143630263	CobW/HypB/UreG, nucleotide-binding domain
PF02493	0.686709800581119	MORN repeat
PF02494	1.77940555518925	HYR domain
PF02496	3.71345900445633	ABA/WDS induced protein
PF02500	6.78232998312527	Probable DNA packing protein, N-terminus
PF02502	2.20353251747179	Ribose/Galactose Isomerase
PF02503	3.82777374616785	Polyphosphate kinase middle domain
PF02504	5.01011322904994	Fatty acid synthesis protein
PF02507	2.20353251747179	Photosystem I reaction centre subunit III
PF02511	6.78232998312527	Thymidylate synthase complementing protein
PF02513	4.81322172512103	Spin/Ssty Family
PF02514	2.50989583165044	CobN/Magnesium Chelatase
PF02515	0.785594026390751	CoA-transferase family III
PF02516	0.387854002200982	Oligosaccharyl transferase STT3 subunit
PF02517	0.979032405181944	CPBP intramembrane metalloprotease
PF02518	0.526637375367516	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF02519	3.08716526763948	Auxin responsive protein
PF02520	4.74266321087797	Domain of unknown function DUF148
PF02525	1.31642930349909	Flavodoxin-like fold
PF02527	2.14952191066861	rRNA small subunit methyltransferase G
PF02531	2.35815370340631	PsaD
PF02534	6.78232998312527	Type IV secretory system Conjugative DNA transfer
PF02535	0.370083032909056	ZIP Zinc transporter
PF02536	2.13102029501229	mTERF
PF02537	1.243513305528	CrcB-like protein, Camphor Resistance (CrcB)
PF02538	0.605957789265673	Hydantoinase B/oxoprolinase
PF02540	0.303938481971344	NAD synthase
PF02541	2.51495526799186	Ppx/GppA phosphatase family
PF02542	2.31592565938718	YgbB family
PF02543	6.78232998312527	Carbamoyltransferase N-terminus
PF02544	0.421599188065065	3-oxo-5-alpha-steroid 4-dehydrogenase
PF02545	0.574399862990791	Maf-like protein
PF02547	3.82777374616785	Queuosine biosynthesis protein
PF02548	1.30177466711817	Ketopantoate hydroxymethyltransferase
PF02550	1.65987536012253	Acetyl-CoA hydrolase/transferase N-terminal domain
PF02551	6.78232998312527	Acyl-CoA thioesterase
PF02558	1.97380808777017	Ketopantoate reductase PanE/ApbA
PF02559	2.61052002766016	CarD-like/TRCF domain
PF02560	2.20353251747179	Cyanate lyase C-terminal domain
PF02562	4.74224513167433	PhoH-like protein
PF02566	4.07567308687916	OsmC-like protein
PF02567	0.86507975124771	Phenazine biosynthesis-like protein
PF02569	1.24721912892465	Pantoate-beta-alanine ligase
PF02570	6.78232998312527	Precorrin-8X methylmutase
PF02574	0.944298659919673	Homocysteine S-methyltransferase
PF02575	2.51495526799186	YbaB/EbfC DNA-binding family
PF02576	3.07036813653138	RimP N-terminal domain
PF02577	2.47827122301972	Bifunctional nuclease
PF02578	1.38443731048635	Multi-copper polyphenol oxidoreductase laccase
PF02580	1.35020319008188	D-Tyr-tRNA(Tyr) deacylase
PF02581	1.44529889257859	Thiamine monophosphate synthase
PF02582	0.544623120033231	Uncharacterised ACR, YagE family COG1723
PF02585	0.811478169670198	GlcNAc-PI de-N-acetylase
PF02586	0.402543354513988	SOS response associated peptidase (SRAP)
PF02588	6.78232998312527	Uncharacterised 5xTM membrane BCR, YitT family COG1284
PF02589	4.74224513167433	LUD domain
PF02590	2.31592565938718	Predicted SPOUT methyltransferase
PF02592	6.78232998312527	Putative vitamin uptake transporter
PF02594	0.848140061420287	Uncharacterised ACR, YggU family COG1872
PF02595	3.82777374616785	Glycerate kinase family
PF02597	0.961999889283907	ThiS family
PF02598	0.385413850066585	Putative RNA methyltransferase
PF02600	6.78232998312527	Disulfide bond formation protein DsbB
PF02602	0.401866785863484	Uroporphyrinogen-III synthase HemD
PF02605	2.20353251747179	Photosystem I reaction centre subunit XI
PF02606	1.70185084431518	Tetraacyldisaccharide-1-P 4'-kinase
PF02607	0.769730264644611	B12 binding domain
PF02608	6.27074859713271	ABC transporter substrate-binding protein PnrA-like
PF02609	6.78232998312527	Exonuclease VII small subunit
PF02615	1.48758417128802	Malate/L-lactate dehydrogenase
PF02617	0.545232896627327	ATP-dependent Clp protease adaptor protein ClpS
PF02620	2.94840854490323	Large ribosomal RNA subunit accumulation protein YceD
PF02622	1.70185084431518	Uncharacterized ACR, COG1678
PF02626	2.38646979767985	Carboxyltransferase domain, subdomain A and B
PF02627	1.81002985169298	Carboxymuconolactone decarboxylase family
PF02628	0.364454419986174	Cytochrome oxidase assembly protein
PF02629	0.366775741352184	CoA binding domain
PF02630	0.326282635753879	SCO1/SenC
PF02631	2.38646979767985	RecX family
PF02632	6.78232998312527	BioY family
PF02633	6.78232998312527	Creatinine amidohydrolase
PF02635	4.74224513167433	DsrE/DsrF-like family
PF02636	0.555068720629858	Putative S-adenosyl-L-methionine-dependent methyltransferase
PF02637	0.388159341607539	GatB domain
PF02638	6.78232998312527	Glycosyl hydrolase-like 10
PF02646	6.78232998312527	RmuC family
PF02653	5.762035399016	Branched-chain amino acid transport system / permease component
PF02654	6.78232998312527	Cobalamin-5-phosphate synthase
PF02655	5.56353205157379	ATP-grasp domain
PF02656	1.88078145609318	Domain of unknown function (DUF202)
PF02657	2.18700489203962	Fe-S metabolism associated domain
PF02660	6.78232998312527	Glycerol-3-phosphate acyltransferase
PF02661	0.89436507584369	Fic/DOC family
PF02666	0.679644514924285	Phosphatidylserine decarboxylase
PF02668	1.10034572526535	Taurine catabolism dioxygenase TauD, TfdA family
PF02670	2.14952191066861	1-deoxy-D-xylulose 5-phosphate reductoisomerase
PF02671	1.21810085978917	Paired amphipathic helix repeat
PF02672	2.40385365542377	CP12 domain
PF02676	0.759719087201846	Methyltransferase TYW3
PF02677	3.82777374616785	Epoxyqueuosine reductase QueH
PF02678	1.17558732085271	Pirin
PF02679	2.79185322759712	(2R)-phospho-3-sulfolactate synthase (ComA)
PF02681	2.38646979767985	Divergent PAP2 family
PF02682	2.38646979767985	Carboxyltransferase domain, subdomain C and D
PF02683	2.20353251747179	Cytochrome C biogenesis protein transmembrane region
PF02684	2.04999247213312	Lipid-A-disaccharide synthetase
PF02685	2.77071992249106	Glucokinase
PF02686	0.630904760107681	Glu-tRNAGln amidotransferase C subunit
PF02687	5.68200538412145	FtsX-like permease family
PF02689	1.91353911495021	Helicase
PF02690	1.08661003283432	Na+/Pi-cotransporter
PF02694	2.89520676674779	Uncharacterised BCR, YnfA/UPF0060 family
PF02696	0.72045938705458	Uncharacterized ACR, YdiU/UPF0061 family
PF02698	1.65987536012253	DUF218 domain
PF02699	6.78232998312527	Preprotein translocase subunit
PF02701	2.84457896817409	Dof domain, zinc finger
PF02704	2.94381031878249	Gibberellin regulated protein
PF02705	2.7565498559332	K+ potassium transporter
PF02709	1.1360669885981	N-terminal domain of galactosyltransferase
PF02713	5.59967868578931	Domain of unknown function DUF220
PF02714	0.865455612922498	Calcium-dependent channel, 7TM region, putative phosphate
PF02719	5.01011322904994	Polysaccharide biosynthesis protein
PF02721	3.65682042229408	Domain of unknown function DUF223
PF02724	0.416157614965565	CDC45-like protein
PF02727	1.06978710239208	Copper amine oxidase, N2 domain
PF02728	1.16030363558379	Copper amine oxidase, N3 domain
PF02729	0.300609854154463	Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding domain
PF02731	0.197593547153097	SKIP/SNW domain
PF02732	0.368357316081124	ERCC4 domain
PF02733	0.517518141394834	Dak1 domain
PF02734	0.500765298902716	DAK2 domain
PF02735	0.177390050506252	Ku70/Ku80 beta-barrel domain
PF02736	0.981503643967831	Myosin N-terminal SH3-like domain
PF02737	0.551489946038825	3-hydroxyacyl-CoA dehydrogenase, NAD binding domain
PF02738	0.873938905981567	Molybdopterin-binding domain of aldehyde dehydrogenase
PF02739	1.6338926348853	5'-3' exonuclease, N-terminal resolvase-like domain
PF02740	1.70185084431518	Colipase, C-terminal domain
PF02743	2.58695982015785	Cache domain
PF02744	0.723526754870514	Galactose-1-phosphate uridyl transferase, C-terminal domain
PF02746	1.27320021609704	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain
PF02747	0.51700120834782	Proliferating cell nuclear antigen, C-terminal domain
PF02749	0.563333268499585	Quinolinate phosphoribosyl transferase, N-terminal domain
PF02750	1.45219320604252	Synapsin, ATP binding domain
PF02751	0.557773351022717	Transcription initiation factor IIA, gamma subunit
PF02752	0.811171664346513	Arrestin (or S-antigen), C-terminal domain
PF02754	5.01011322904994	Cysteine-rich domain
PF02755	1.29919309282496	RPEL repeat
PF02756	6.78232998312527	GYR motif
PF02757	6.78232998312527	YLP motif
PF02758	2.09365476292042	PAAD/DAPIN/Pyrin domain
PF02759	0.949080849117643	RUN domain
PF02760	3.39556066056056	HIN-200/IF120x domain
PF02761	1.17114281429543	CBL proto-oncogene N-terminus, EF hand-like domain
PF02762	1.1928676931384	CBL proto-oncogene N-terminus, SH2-like domain
PF02765	0.759719087201846	Telomeric single stranded DNA binding POT1/CDC13
PF02769	0.289823563790871	AIR synthase related protein, C-terminal domain
PF02770	0.421723617022402	Acyl-CoA dehydrogenase, middle domain
PF02771	0.471757932953898	Acyl-CoA dehydrogenase, N-terminal domain
PF02772	0.618625126738497	S-adenosylmethionine synthetase, central domain
PF02773	0.635597123210172	S-adenosylmethionine synthetase, C-terminal domain
PF02774	1.15629763532288	Semialdehyde dehydrogenase, dimerisation domain
PF02775	0.688076826451422	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain
PF02776	0.691708280540681	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain
PF02777	0.678429037745185	Iron/manganese superoxide dismutases, C-terminal domain
PF02778	1.16806043860474	tRNA intron endonuclease, N-terminal domain
PF02779	0.363129761704728	Transketolase, pyrimidine binding domain
PF02780	0.52518938807226	Transketolase, C-terminal domain
PF02781	0.639483125968253	Glucose-6-phosphate dehydrogenase, C-terminal domain
PF02782	0.323005463991598	FGGY family of carbohydrate kinases, C-terminal domain
PF02784	0.616670267013642	Pyridoxal-dependent decarboxylase, pyridoxal binding domain
PF02785	0.281783784090648	Biotin carboxylase C-terminal domain
PF02786	0.287558996738211	Carbamoyl-phosphate synthase L chain, ATP binding domain
PF02787	0.43682605084902	Carbamoyl-phosphate synthetase large chain, oligomerisation domain
PF02788	4.74224513167433	Ribulose bisphosphate carboxylase large chain, N-terminal domain
PF02789	1.12837993983671	Cytosol aminopeptidase family, N-terminal domain
PF02790	2.89520676674779	Cytochrome C oxidase subunit II, transmembrane domain
PF02791	0.826008715757052	DDT domain
PF02792	0.487136107573219	Mago nashi protein
PF02793	1.29603406324107	Hormone receptor domain
PF02797	3.1715032374063	Chalcone and stilbene synthases, C-terminal domain
PF02798	0.898685619107963	Glutathione S-transferase, N-terminal domain
PF02799	0.515947024073409	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal domain
PF02800	0.786381932656836	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain
PF02801	1.3319105690656	Beta-ketoacyl synthase, C-terminal domain
PF02803	0.358946503803272	Thiolase, C-terminal domain
PF02805	6.78232998312527	Metal binding domain of Ada
PF02806	0.738081264050619	Alpha amylase, C-terminal all-beta domain
PF02807	1.16831251954797	ATP:guanido phosphotransferase, N-terminal domain
PF02809	0.851623183343791	Ubiquitin interaction motif
PF02810	2.36437682651852	SEC-C motif
PF02811	1.24721912892465	PHP domain
PF02812	0.739821102654786	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain
PF02813	6.78232998312527	Retroviral M domain
PF02815	0.696620890842568	MIR domain
PF02816	1.00975321716701	Alpha-kinase family
PF02817	0.488624933112828	e3 binding domain
PF02818	2.4800522441493	PPAK motif
PF02819	3.82777374616785	Spider toxin
PF02820	1.13434504321485	mbt repeat
PF02822	1.94318391276298	Antistasin family
PF02823	0.341649435523522	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
PF02824	0.242092576150111	TGS domain
PF02825	1.07327882567473	WWE domain
PF02826	0.574597918281226	D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
PF02827	1.50063909567666	cAMP-dependent protein kinase inhibitor
PF02828	1.2994056023209	L27 domain
PF02833	0.731152025155567	DHHA2 domain
PF02836	0.951305965527377	Glycosyl hydrolases family 2, TIM barrel domain
PF02837	1.08115773045972	Glycosyl hydrolases family 2, sugar binding domain
PF02838	3.5113767675715	Glycosyl hydrolase family 20, domain 2
PF02840	0.262094130673186	Prp18 domain
PF02841	1.16228551542982	Guanylate-binding protein, C-terminal domain
PF02843	0.446974720598824	Phosphoribosylglycinamide synthetase, C domain
PF02844	0.479425472513651	Phosphoribosylglycinamide synthetase, N domain
PF02845	0.410857588582062	CUE domain
PF02847	0.648876314941513	MA3 domain
PF02852	0.448432064639695	Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
PF02854	0.48484009811874	MIF4G domain
PF02861	2.0592393962659	Clp amino terminal domain, pathogenicity island component
PF02862	0.626222232487778	DDHD domain
PF02864	1.22803511040791	STAT protein, DNA binding domain
PF02865	1.32879328850093	STAT protein, protein interaction domain
PF02866	0.569442469411434	lactate/malate dehydrogenase, alpha/beta C-terminal domain
PF02867	0.504096509540932	Ribonucleotide reductase, barrel domain
PF02868	6.78232998312527	Thermolysin metallopeptidase, alpha-helical domain
PF02870	1.61086057586366	6-O-methylguanine DNA methyltransferase, ribonuclease-like domain
PF02872	1.09111148552303	5'-nucleotidase, C-terminal domain
PF02873	3.82777374616785	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain
PF02874	0.300934451696112	ATP synthase alpha/beta family, beta-barrel domain
PF02875	1.81002985169298	Mur ligase family, glutamate ligase domain
PF02877	0.718047723576458	Poly(ADP-ribose) polymerase, regulatory domain
PF02878	0.250572645918653	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
PF02879	0.377024204869244	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II
PF02880	0.36138153143145	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III
PF02881	0.648921232070656	SRP54-type protein, helical bundle domain
PF02882	0.755444227675257	Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain
PF02883	0.560835156357373	Adaptin C-terminal domain
PF02885	0.813491983503066	Glycosyl transferase family, helical bundle domain
PF02886	1.21931729902876	LBP / BPI / CETP family, C-terminal domain
PF02887	0.95167311717823	Pyruvate kinase, alpha/beta domain
PF02888	1.30800177935978	Calmodulin binding domain
PF02889	0.19392482462758	Sec63 Brl domain
PF02891	0.745260096208405	MIZ/SP-RING zinc finger
PF02892	1.24820941677036	BED zinc finger
PF02893	0.79079407940064	GRAM domain
PF02894	1.24929814975219	Oxidoreductase family, C-terminal alpha/beta domain
PF02896	1.81396438723562	PEP-utilising enzyme, TIM barrel domain
PF02897	0.687811343643331	Prolyl oligopeptidase, N-terminal beta-propeller domain
PF02898	1.13091008837489	Nitric oxide synthase, oxygenase domain
PF02899	6.78232998312527	Phage integrase, N-terminal SAM-like domain
PF02900	1.73557736700044	Catalytic LigB subunit of aromatic ring-opening dioxygenase
PF02901	3.34196413503128	Pyruvate formate lyase-like
PF02902	1.27200237669216	Ulp1 protease family, C-terminal catalytic domain
PF02906	0.445059167344662	Iron only hydrogenase large subunit, C-terminal domain
PF02910	0.450945010165336	Fumarate reductase flavoprotein C-term
PF02911	0.668024040024751	Formyl transferase, C-terminal domain
PF02912	6.78232998312527	Aminoacyl tRNA synthetase class II, N-terminal domain
PF02913	0.400809058323995	FAD linked oxidases, C-terminal domain
PF02915	2.3630924004991	Rubrerythrin
PF02916	4.74224513167433	DNA polymerase processivity factor
PF02919	0.609057644298846	Eukaryotic DNA topoisomerase I, DNA binding fragment
PF02921	0.378969653354266	Ubiquinol cytochrome reductase transmembrane region
PF02922	1.14987922071069	Carbohydrate-binding module 48 (Isoamylase N-terminal domain)
PF02926	0.452038541470975	THUMP domain
PF02928	0.750812513388451	C5HC2 zinc finger
PF02929	1.94318391276298	Beta galactosidase small chain
PF02931	1.33398605756408	Neurotransmitter-gated ion-channel ligand binding domain
PF02932	1.32809631016647	Neurotransmitter-gated ion-channel transmembrane region
PF02933	0.415244692844404	Cell division protein 48 (CDC48), domain 2
PF02934	0.449794191619695	GatB/GatE catalytic domain
PF02935	1.04009124709772	Cytochrome c oxidase subunit VIIc
PF02936	0.855215708652418	Cytochrome c oxidase subunit IV
PF02937	1.27320021609704	Cytochrome c oxidase subunit VIc
PF02938	0.848140061420287	GAD domain
PF02939	0.723485687244576	UcrQ family
PF02940	1.77520359325392	mRNA capping enzyme, beta chain
PF02941	2.34704963205055	Ferredoxin thioredoxin reductase variable alpha chain
PF02943	2.38646979767985	Ferredoxin thioredoxin reductase catalytic beta chain
PF02944	2.8361350853269	BESS motif
PF02945	6.36314256742165	Recombination endonuclease VII
PF02946	1.70185084431518	GTF2I-like repeat
PF02947	2.04999247213312	flt3 ligand
PF02948	2.31889021042848	Amelogenin
PF02949	4.17304336468048	7tm Odorant receptor
PF02953	0.292471710450192	Tim10/DDP family zinc finger
PF02954	4.74224513167433	Bacterial regulatory protein, Fis family
PF02955	6.78232998312527	Prokaryotic glutathione synthetase, ATP-grasp domain
PF02958	2.87480605914263	Ecdysteroid kinase
PF02961	1.13666780595726	Barrier to autointegration factor
PF02965	0.813491983503066	Vitamin B12 dependent methionine synthase, activation domain
PF02966	0.726070317544493	Mitosis protein DIM1
PF02969	0.43959546186923	TATA box binding protein associated factor (TAF)
PF02970	0.325531142322049	Tubulin binding cofactor A
PF02971	1.20525166622883	Formiminotransferase domain
PF02978	0.733436206776125	Signal peptide binding domain
PF02982	4.74224513167433	Scytalone dehydratase
PF02984	0.701910322883071	Cyclin, C-terminal domain
PF02985	0.60611319435651	HEAT repeat
PF02987	3.55727851731417	Late embryogenesis abundant protein
PF02988	3.85861230093008	Phospholipase A2 inhibitor
PF02990	0.683639098874711	Endomembrane protein 70
PF02991	0.746093128796281	Autophagy protein Atg8 ubiquitin like
PF02992	2.79543143107919	Transposase family tnp2
PF02994	4.34916083859864	L1 transposable element RBD-like domain
PF02995	2.66851787596055	Protein of unknown function (DUF229)
PF02996	0.215556596894288	Prefoldin subunit
PF03000	2.91187436983106	NPH3 family
PF03002	1.87838106149588	Somatostatin/Cortistatin family
PF03004	3.42832955332051	Plant transposase (Ptta/En/Spm family)
PF03006	0.702933348391135	Haemolysin-III related
PF03007	2.26578762395563	Wax ester synthase-like Acyl-CoA acyltransferase domain
PF03009	0.601521481115335	Glycerophosphoryl diester phosphodiesterase family
PF03015	1.51067583529501	Male sterility protein
PF03016	1.55092074677614	Exostosin family
PF03017	4.34416791477895	TNP1/EN/SPM transposase
PF03018	2.96151761881345	Dirigent-like protein
PF03020	1.06618063613178	LEM domain
PF03022	3.69316326615877	Major royal jelly protein
PF03023	3.27617663341483	Lipid II flippase MurJ
PF03024	1.30332666635254	Folate receptor family
