ann_term	generic	annotation
PF04383	0.679423403788949	KilA-N domain
PF04386	0.208409077139993	Stringent starvation protein B
PF04387	1.37436854187255	Protein tyrosine phosphatase-like protein, PTPLA
PF04388	1.34539994429203	Hamartin protein
PF04389	4.8019356366559	Peptidase family M28
PF04397	0.149071198499986	LytTr DNA-binding domain
PF04398	10.711694732413	Protein of unknown function, DUF538
PF04399	0.575598064028304	Glutaredoxin 2, C terminal domain
PF04402	0.539359889970594	Protein of unknown function (DUF541)
PF04403	0.149071198499986	Paraquat-inducible protein A
PF04406	0.833636308559971	Type IIB DNA topoisomerase
PF04408	4.18233417984732	Helicase associated domain (HA2)
PF04410	0.60134529316871	Gar1/Naf1 RNA binding region
PF04412	0.149071198499986	Protein of unknown function (DUF521)
PF04413	0.420437482591261	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF04414	0.404519917477945	D-aminoacyl-tRNA deacylase
PF04417	0.343775825476164	Protein of unknown function (DUF501)
PF04418	0.603022689155527	Domain of unknown function (DUF543)
PF04419	1.2239198494917	4F5 protein family
PF04420	0.393122696553448	CHD5-like protein
PF04421	0.633253583495665	Mss4 protein
PF04422	0.386645767460281	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term
PF04423	0.499494694160959	Rad50 zinc hook motif
PF04424	0.780442764775809	MINDY deubiquitinase
PF04425	0.468179366473918	Bul1 N terminus
PF04426	0.468179366473918	Bul1 C terminus
PF04427	0.645105895308372	Brix domain
PF04428	0.424025918780892	Choline kinase N terminus
PF04430	0.649786289653931	Protein of unknown function (DUF498/DUF598)
PF04431	1.17550762729052	Pectate lyase, N terminus
PF04432	0.386645767460281	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus
PF04433	2.538988902391	SWIRM domain
PF04434	19.5942941601979	SWIM zinc finger
PF04435	11.0881226835955	Domain of unknown function (DUF545)
PF04437	0.559581373109678	RINT-1 / TIP-1 family
PF04438	1.77097815807074	HIT zinc finger
PF04440	1.57858138590292	Dysbindin (Dystrobrevin binding protein 1)
PF04442	0.260147588258603	Cytochrome c oxidase assembly protein CtaG/Cox11
PF04444	0.876171654230361	Catechol dioxygenase N terminus
PF04445	0.149071198499986	Putative SAM-dependent methyltransferase
PF04446	0.926599081904282	tRNAHis guanylyltransferase
PF04450	1.21729954481967	Peptidase of plants and bacteria
PF04451	0.149071198499986	Large eukaryotic DNA virus major capsid protein
PF04452	0.548643874485172	RNA methyltransferase
PF04455	0.404519917477945	LOR/SDH bifunctional enzyme conserved region
PF04457	0.883061707808678	MJ1316 RNA cyclic group end recognition domain
PF04468	0.588612475627765	PSP1 C-terminal conserved region
PF04471	0.404519917477945	Restriction endonuclease
PF04478	0.330289129537908	Mid2 like cell wall stress sensor
PF04479	3.04959013639538	RTA1 like protein
PF04481	0.208409077139993	Protein of unknown function (DUF561)
PF04483	1.05313385145997	Protein of unknown function (DUF565)
PF04484	2.7551604473985	QWRF family
PF04487	1.4709304414677	CITED
PF04488	7.20479638220893	Glycosyltransferase sugar-binding region containing DXD motif
PF04493	0.660578259075816	Endonuclease V
PF04494	0.815258526264193	WD40 associated region in TFIID subunit, NTD2 domain
PF04495	1.23214520986035	GRASP55/65 PDZ-like domain
PF04499	2.35766534066772	SIT4 phosphatase-associated protein
PF04500	5.40463699151951	FLYWCH zinc finger domain
PF04502	0.863397096042456	Family of unknown function (DUF572)
PF04503	2.08239372750775	Single-stranded DNA binding protein, SSDP
PF04504	4.74607759368223	Protein of unknown function, DUF573
PF04505	8.26444251604487	Interferon-induced transmembrane protein
PF04506	0.287799032014152	Rft protein
PF04508	0.298142396999972	Viral A-type inclusion protein repeat
PF04510	3.57770876399966	Family of unknown function (DUF577)
PF04511	0.914529188360676	Der1-like family
PF04515	3.43878649021025	Plasma-membrane choline transporter
PF04516	2.81554128495263	CP2 transcription factor
PF04519	0.822658906696862	Polymer-forming cytoskeletal
PF04520	4.88690271867757	Senescence regulator
PF04525	6.1103488964513	LURP-one-related
PF04526	2.70857225053415	Protein of unknown function (DUF568)
PF04527	1.83402190925746	Drosophila Retinin like protein
PF04535	11.0719866730813	Domain of unknown function (DUF588)
PF04536	0.668180100320749	TPM domain
PF04538	4.69332214185993	Brain expressed X-linked like family
PF04539	2.23561620095664	Sigma-70 region 3
PF04542	2.04049904769308	Sigma-70 region 2
PF04545	1.86352549559357	Sigma-70, region 4
PF04546	0.208409077139993	Sigma-70, non-essential region
PF04547	8.07746584922861	Calcium-activated chloride channel
PF04548	44.0441353483737	AIG1 family
PF04549	0.457264594180338	CD47 transmembrane region
PF04551	0.471404520791032	GcpE protein
PF04552	0.149071198499986	Sigma-54, DNA binding domain
PF04553	0.965045662812455	Tis11B like protein, N terminus
PF04554	34.1318299858331	Extensin-like region
PF04557	0.547722557505166	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 2
PF04558	0.562282505651399	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 1
PF04560	0.891599402730562	RNA polymerase Rpb2, domain 7
PF04561	0.914529188360676	RNA polymerase Rpb2, domain 2
PF04562	2.38513917599978	Dictyostelium spore coat protein, N terminus
PF04563	1	RNA polymerase beta subunit
PF04564	18.3595680061851	U-box domain
PF04565	0.879049072991533	RNA polymerase Rpb2, domain 3
PF04566	0.869226987360353	RNA polymerase Rpb2, domain 4
PF04567	0.869226987360353	RNA polymerase Rpb2, domain 5
PF04568	0.653661018627184	Mitochondrial ATPase inhibitor, IATP
PF04570	7.7177481407232	zinc-finger of the FCS-type, C2-C2
PF04571	1.14459643984289	lipin, N-terminal conserved region
PF04572	5.60771474367809	Alpha 1,4-glycosyltransferase conserved region
PF04573	0.587753813645259	Signal peptidase subunit
PF04574	0.358165922838603	Protein of unknown function (DUF592)
PF04576	4.24025918780892	Zein-binding
PF04577	6.43129972568657	Protein of unknown function (DUF563)
PF04578	12.8209503421848	Protein of unknown function, DUF594
PF04579	0.933116858012474	Keratin, high-sulphur matrix protein
PF04587	0.796456800048461	ADP-specific Phosphofructokinase/Glucokinase conserved region
PF04588	1.81102125327065	Hypoxia induced protein conserved region
PF04589	1.80263555648249	RFX1 transcription activation region
PF04592	0.694858462442736	Selenoprotein P, N terminal region
PF04593	0.404519917477945	Selenoprotein P, C terminal region
PF04597	0.382706998191366	Ribophorin I
PF04598	2.50050499950015	Gasdermin pore forming domain
PF04601	4.51764218471217	Domain of unknown function (DUF569)
PF04603	0.517374881180723	Ran-interacting Mog1 protein
PF04607	1.80403587950613	Region found in RelA / SpoT proteins
PF04614	0.596284793999944	Pex19 protein family
PF04615	0.586032715327688	Utp14 protein
PF04616	2.90940654853296	Glycosyl hydrolases family 43
PF04617	1.92143675199555	Hox9 activation region
PF04618	0.962950012862935	HD-ZIP protein N terminus
PF04621	2.17306746840088	PEA3 subfamily ETS-domain transcription factor N terminal domain
PF04622	0.703526470681448	ERG2 and Sigma1 receptor like protein
PF04624	1.19256958799989	Dec-1 repeat
PF04625	0.149071198499986	DEC-1 protein, N-terminal region
PF04626	0.149071198499986	Dec-1 protein, C terminal region
PF04627	0.653661018627184	Mitochondrial ATP synthase epsilon chain
PF04628	0.660578259075816	Sedlin, N-terminal conserved region
PF04629	1.25810503648475	Islet cell autoantigen ICA69, C-terminal domain
PF04632	0.149071198499986	Fusaric acid resistance protein family
PF04636	1.71299253773723	PA26 p53-induced protein (sestrin)
PF04640	3.71483512420134	PLATZ transcription factor
PF04641	0.690483654236418	Rtf2 RING-finger
PF04642	0.74535599249993	Protein of unknown function, DUF601
PF04643	0.707106781186548	Motilin/ghrelin-associated peptide
PF04644	0.617914380653325	Motilin/ghrelin
PF04646	2.80385737183905	Protein of unknown function, DUF604
PF04648	0.894427190999916	Yeast mating factor alpha hormone
PF04652	2.10290803941167	Vta1 like
PF04654	2.12012959390446	Protein of unknown function, DUF599
PF04657	0.149071198499986	Putative inner membrane exporter, YdcZ
PF04658	0.528959336620481	TAFII55 protein conserved region
PF04664	1.24600371288582	Opioid growth factor receptor (OGFr) conserved region
PF04665	3.15219980907994	Poxvirus A32 protein
PF04666	2.98954406847829	N-Acetylglucosaminyltransferase-IV (GnT-IV) conserved region
PF04667	1.33522592950717	cAMP-regulated phosphoprotein/endosulfine conserved region
PF04668	0.726830673735519	Twisted gastrulation (Tsg) protein conserved region
PF04669	2.34132829432743	Polysaccharide biosynthesis
PF04670	1.47127375584779	Gtr1/RagA G protein conserved region
PF04674	3.41978793128309	Phosphate-induced protein 1 conserved region
PF04675	0.690483654236418	DNA ligase N terminus
PF04676	0.520295176517206	Protein similar to CwfJ C-terminus 2
PF04677	0.398228400024231	Protein similar to CwfJ C-terminus 1
PF04678	1.40273902336706	Mitochondrial calcium uniporter
PF04679	0.733057799476779	ATP dependent DNA ligase C terminal region
PF04680	0.298142396999972	Opioid growth factor receptor repeat
PF04681	0.330289129537908	Blastomyces yeast-phase-specific protein
PF04683	0.416818154279985	Proteasome complex subunit Rpn13 ubiquitin receptor
PF04684	0.330289129537908	BAF1 / ABF1 chromatin reorganising factor
PF04685	1.46611559895356	Glycosyl-hydrolase family 116, catalytic region
PF04689	0.625227231419978	DNA binding protein S1FA
PF04690	2.37367719674421	YABBY protein
PF04691	0.579968651190421	Apolipoprotein C-I (ApoC-1)
PF04692	0.894991676503252	Platelet-derived growth factor, N terminal region
PF04695	0.694131242502585	Peroxisomal membrane anchor protein (Pex14p) conserved region
PF04696	0.366528899738389	pinin/SDK/memA/ protein conserved region
PF04697	0.548643874485172	pinin/SDK conserved region
PF04698	1.82435819626597	Rab effector MyRIP/melanophilin C-terminus
PF04699	0.860467338371446	ARP2/3 complex 16 kDa subunit (p16-Arc)
PF04704	1.33409069399272	Zfx / Zfy transcription activation region
PF04706	2.13862978884551	Dickkopf N-terminal cysteine-rich region
PF04707	2.08481765304898	PRELI-like family
PF04709	0.434613493680177	Anti-Mullerian hormone, N terminal region
PF04710	1.63237448664406	Pellino
PF04711	0.366528899738389	Apolipoprotein A-II (ApoA-II)
PF04712	1.32268475060951	Radial spokehead-like protein
PF04714	1.13795847681253	BCL7, N-terminal conserver region
PF04715	1.30384048104053	Anthranilate synthase component I, N terminal region
PF04716	0.358165922838603	ETC complex I subunit conserved region
PF04718	0.74535599249993	Mitochondrial ATP synthase g subunit
PF04719	0.672699972146017	hTAFII28-like protein conserved region
PF04720	4.17870986808323	PDDEXK-like family of unknown function
PF04721	1.10782341881399	PNGase C-terminal domain, mannose-binding module PAW
PF04722	0.679423403788949	Ssu72-like protein
PF04724	1.46093923020208	Glycosyltransferase family 17
PF04725	0.653661018627184	Photosystem II 10 kDa polypeptide PsbR
PF04727	3.18487587567151	ELMO/CED-12 family
PF04729	1.11599934832174	ASF1 like histone chaperone
PF04731	1.32954005869578	Caudal like protein activation region
PF04732	3.55789064736198	Intermediate filament head (DNA binding) region
PF04733	0.598820389253621	Coatomer epsilon subunit
PF04734	1.86352549559357	Neutral/alkaline non-lysosomal ceramidase, N-terminal
PF04736	0.287799032014152	Eclosion hormone
PF04738	0.149071198499986	Lantibiotic dehydratase, N terminus
PF04739	1.00904995821903	5'-AMP-activated protein kinase beta subunit, interaction domain
PF04747	0.447213595499958	Protein of unknown function, DUF612
PF04749	8.241126234694	PLAC8 family
PF04750	1.17979625017169	FAR-17a/AIG1-like protein
PF04751	0.404519917477945	Protein of unknown function (DUF615)
PF04752	0.792642938707479	ChaC-like protein
PF04754	0.149071198499986	Putative transposase, YhgA-like
PF04755	5.07399788583465	PAP_fibrillin
PF04756	0.929320377284585	OST3 / OST6 family, transporter family
PF04757	0.757454535756024	Pex2 / Pex12 amino terminal region
PF04758	0.588612475627765	Ribosomal protein S30
PF04759	3.5939061779854	Protein of unknown function, DUF617
PF04760	0.4903101471559	Translation initiation factor IF-2, N-terminal region
PF04762	0.757454535756024	IKI3 family
PF04765	2.421077479474	Protein of unknown function (DUF616)
PF04768	0.833636308559971	NAT, N-acetyltransferase, of N-acetylglutamate synthase
PF04769	0.382706998191366	Mating-type protein MAT alpha 1 HMG-box
PF04770	5.03693429287171	ZF-HD protein dimerisation region
PF04771	0.149071198499986	Chicken anaemia virus VP-3 protein
PF04774	2.05554190549658	Hyaluronan / mRNA binding family
PF04775	3.11075033983245	Acyl-CoA thioester hydrolase/BAAT N-terminal region
PF04776	3.13049516849971	Protein MS5
PF04777	1.32115651815163	Erv1 / Alr family
PF04780	3.05967582622999	Protein of unknown function (DUF629)
PF04781	2.63331415413039	Protein of unknown function (DUF627)
PF04782	5.60420116582825	Protein of unknown function (DUF632)
PF04783	5.05495056875191	Protein of unknown function (DUF630)
PF04784	4.71757941698447	Protein of unknown function, DUF547
PF04788	2.50090892567991	Protein of unknown function (DUF620)
PF04789	1.84992492340155	Protein of unknown function (DUF621)
PF04790	2.3220506437025	Sarcoglycan complex subunit protein
PF04791	2.04049904769308	LMBR1-like membrane protein
PF04794	0.495433694306862	YdjC-like protein
PF04795	0.756787468664269	PAPA-1-like conserved region
PF04799	0.972864145944667	fzo-like conserved region
PF04800	0.522232967867094	ETC complex I subunit conserved region
PF04801	0.504524979109513	Sin-like protein conserved region
PF04802	1.23378370155478	Component of IIS longevity pathway SMK-1
PF04803	14.1732783145544	Cor1/Xlr/Xmr conserved region
PF04810	1.85401557096313	Sec23/Sec24 zinc finger
PF04811	2.13721238244513	Sec23/Sec24 trunk domain
PF04812	0.919486022435657	Hepatocyte nuclear factor 1 (HNF-1), beta isoform C terminus
PF04813	0.420437482591261	Hepatocyte nuclear factor 1 (HNF-1), alpha isoform C terminus
PF04814	1.8848143814512	Hepatocyte nuclear factor 1 (HNF-1), N terminus
PF04815	2.00705825233919	Sec23/Sec24 helical domain
PF04816	0.149071198499986	tRNA (adenine(22)-N(1))-methyltransferase
PF04818	2.50897379319703	RNA polymerase II-binding domain.
PF04819	3.01125833625692	Family of unknown function (DUF716)
PF04820	0.149071198499986	Tryptophan halogenase
PF04821	1.23582876130665	Timeless protein
PF04822	24.9367280139236	Takusan
PF04824	1.2862913567872	Conserved region of Rad21 / Rec8 like protein
PF04825	1.13928916346106	N terminus of Rad21 / Rec8 like protein
PF04826	4.03332081140055	Armadillo-like
PF04827	14.1493477024222	Plant transposon protein
PF04828	2.1653842358549	Glutathione-dependent formaldehyde-activating enzyme
PF04831	1.5563490039905	Popeye protein conserved region
PF04832	9.68587433410952	SOUL heme-binding protein
PF04833	3.32316631293626	COBRA-like protein
PF04836	0.792642938707479	Interferon-related protein conserved region
PF04839	0.441530853904339	Plastid and cyanobacterial ribosomal protein (PSRP-3 / Ycf65)
PF04840	0.694131242502585	Vps16, C-terminal region
PF04841	0.504524979109513	Vps16, N-terminal region
PF04842	1.53148769027196	Plant protein of unknown function (DUF639)
PF04843	1.79167547566545	Herpesvirus tegument protein, N-terminal conserved region
PF04844	8.10112849103647	Transcriptional repressor, ovate
PF04845	1.47127375584779	PurA ssDNA and RNA-binding protein
PF04847	1.13395704762508	Calcipressin
PF04849	1.98402712591427	HAP1 N-terminal conserved region
PF04851	1.65816010972854	Type III restriction enzyme, res subunit
PF04852	3.16147900435057	Protein of unknown function (DUF640)
PF04855	1.16558391314648	SNF5 / SMARCB1 / INI1
PF04856	0.608857184163142	Securin sister-chromatid separation inhibitor
PF04857	3.77431510945424	CAF1 family ribonuclease
PF04858	0.884775837615541	TH1 protein
PF04859	2.49504559582636	Plant protein of unknown function (DUF641)
PF04862	5.80908379569916	Protein of unknown function (DUF642)
PF04863	0.986269371281129	Alliinase EGF-like domain
PF04864	1.73845397472071	Allinase
PF04868	1.46783699862943	Retinal cGMP phosphodiesterase, gamma subunit
PF04869	0.393122696553448	Uso1 / p115 like vesicle tethering protein, head region
PF04870	3.3413539867315	Moulting cycle
PF04871	0.476731294622796	Uso1 / p115 like vesicle tethering protein, C terminal region
PF04873	1.73729151790418	Ethylene insensitive 3
PF04874	0.336349986073009	Mak16 protein C-terminal region
PF04879	0.208409077139993	Molybdopterin oxidoreductase Fe4S4 domain
PF04880	1.2239198494917	NUDE protein, C-terminal conserved region
PF04882	0.867482133836342	Peroxin-3
PF04884	1.73059223820907	Vitamin B6 photo-protection and homoeostasis
PF04885	1.98351794404372	Stigma-specific protein, Stig1
PF04886	3.34271407298581	PT repeat
PF04889	0.298142396999972	Cwf15/Cwc15 cell cycle control protein
PF04892	0.317820863081864	VanZ like family
PF04893	1.66454410296245	Yip1 domain
PF04898	0.924962461700774	Glutamate synthase central domain
PF04899	0.149071198499986	MbeD/MobD like
PF04900	0.358165922838603	Fcf1
PF04901	1.59481483045347	Receptor activity modifying family
PF04902	0.495433694306862	Conserved region in Nab1
PF04904	0.926599081904282	NAB conserved region 1 (NCD1)
PF04905	0.9806202943118	NAB conserved region 2 (NCD2)
PF04906	2.09496751499609	Tweety
PF04908	2	SH3-binding, glutamic acid-rich protein
PF04909	1.50755672288882	Amidohydrolase
PF04910	0.21320071635561	Transcriptional repressor TCF25
PF04911	0.317820863081864	ATP synthase j chain
PF04912	0.457264594180338	Dynamitin
PF04916	1.84418277321151	Phospholipase B
PF04921	0.539359889970594	XAP5, circadian clock regulator
PF04922	0.438085827115181	DIE2/ALG10 family
PF04923	3.19485065489307	Ninjurin
PF04925	0.404519917477945	SHQ1 protein
PF04926	1.90241738826997	Poly(A) polymerase predicted RNA binding domain
PF04927	4.39260167724658	Seed maturation protein
PF04928	1.73583735215351	Poly(A) polymerase central domain
PF04930	0.829993306532582	FUN14 family
PF04931	0.639602149066831	DNA polymerase phi
PF04934	0.298142396999972	MED6 mediator sub complex component
PF04935	0.366528899738389	Surfeit locus protein 6
PF04937	16.2522104168739	Protein of unknown function (DUF 659)
PF04938	0.424025918780892	Survival motor neuron (SMN) interacting protein 1 (SIP1)
PF04939	0.260147588258603	Ribosome biogenesis regulatory protein (RRS1)
PF04940	0.149071198499986	Sensors of blue-light using FAD
PF04942	6.60578259075816	CC domain
PF04947	0.149071198499986	Poxvirus Late Transcription Factor VLTF3 like
PF04949	1.21147710158994	Transcriptional activator
PF04950	0.836660026534076	40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal
PF04952	1.17936808966034	Succinylglutamate desuccinylase / Aspartoacylase family
PF04958	0.149071198499986	Arginine N-succinyltransferase beta subunit
PF04959	0.701369511683529	Arsenite-resistance protein 2
PF04960	1.39153283696923	Glutaminase
PF04961	0.660578259075816	Formiminotransferase-cyclodeaminase
PF04963	0.149071198499986	Sigma-54 factor, core binding domain
PF04968	1.49477203423915	CHORD
PF04969	4.15762655680601	CS domain
PF04970	3.83655990689471	Lecithin retinol acyltransferase
PF04972	0.330289129537908	BON domain
PF04979	1.03474976236145	Protein phosphatase inhibitor 2 (IPP-2)
PF04981	0.661342375304756	NMD3 family
PF04982	0.868645758952091	HPP family
PF04983	2.44474286516347	RNA polymerase Rpb1, domain 3
PF04986	0.149071198499986	Putative transposase
PF04987	0.777200362866876	Phosphatidylinositolglycan class N (PIG-N)
PF04988	1.21771436832628	A-kinase anchoring protein 95 (AKAP95)
PF04989	0.358165922838603	Cephalosporin hydroxylase
PF04990	0.672699972146017	RNA polymerase Rpb1, domain 7
PF04991	5.36524543575209	LicD family
PF04992	0.943879807448539	RNA polymerase Rpb1, domain 6
PF04997	2.56865330435616	RNA polymerase Rpb1, domain 1
PF04998	2.58140201511434	RNA polymerase Rpb1, domain 5
PF05000	2.20146874755574	RNA polymerase Rpb1, domain 4
PF05001	12.8572975780333	RNA polymerase Rpb1 C-terminal repeat
PF05002	0.617914380653325	SGS domain
PF05003	2.93876906822629	Protein of unknown function (DUF668)
PF05004	1.09544511501033	Interferon-related developmental regulator (IFRD)
PF05005	0.849836585598797	Janus/Ocnus family (Ocnus)
PF05007	0.575598064028304	Mannosyltransferase (PIG-M)
PF05008	0.9000561149734	Vesicle transport v-SNARE protein N-terminus
PF05010	1.24721912892465	Transforming acidic coiled-coil-containing protein (TACC), C-terminal
PF05011	0	Lariat debranching enzyme, C-terminal domain
PF05014	0.468179366473918	Nucleoside 2-deoxyribosyltransferase
PF05017	0.596284793999944	TMP repeat
PF05018	2.63963572632225	Protein of unknown function (DUF667)
PF05019	0.298142396999972	Coenzyme Q (ubiquinone) biosynthesis protein Coq4
PF05020	0.548643874485172	NPL4 family, putative zinc binding region
PF05021	0.416818154279985	NPL4 family
PF05022	0.404519917477945	SRP40, C-terminal domain
PF05023	1.08478923149508	Phytochelatin synthase
PF05024	0.260147588258603	N-acetylglucosaminyl transferase component (Gpi1)
PF05025	0.617914380653325	RbsD / FucU transport protein family
PF05026	0.474607759368223	Dcp2, box A domain
PF05028	1.37436854187255	Poly (ADP-ribose) glycohydrolase (PARG)
PF05029	0.824498623284466	Timeless protein C terminal region
PF05030	1.25810503648475	SSXT protein (N-terminal region)
PF05032	0.471404520791032	Spo12 family
PF05033	4.90083480829356	Pre-SET motif
PF05036	0.149071198499986	Sporulation related domain
PF05038	0.502518907629606	Cytochrome Cytochrome b558 alpha-subunit
PF05039	0.990867388613725	Agouti protein
PF05041	1.63237448664406	Pecanex protein (C-terminus)
PF05042	2.57081522266594	Caleosin related protein
PF05044	1.77724108060383	Homeo-prospero domain
PF05045	0.149071198499986	Rhamnan synthesis protein F
PF05046	0.457264594180338	Mitochondrial large subunit ribosomal protein (Img2)
PF05047	0.919486022435657	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain
PF05048	0.883061707808678	Periplasmic copper-binding protein (NosD)
PF05049	4.95708858834773	Interferon-inducible GTPase (IIGP)
PF05050	7.59172861964543	Methyltransferase FkbM domain
PF05051	0.369274472937998	Cytochrome C oxidase copper chaperone (COX17)
PF05053	0.962950012862935	Menin
PF05055	2.58492131056599	Protein of unknown function (DUF677)
PF05056	6.27943573351246	Protein of unknown function (DUF674)
PF05057	2.05406716520953	Putative serine esterase (DUF676)
PF05060	0.910100449556437	N-acetylglucosaminyltransferase II (MGAT2)
PF05063	1.29684932888065	MT-A70
PF05064	0.468179366473918	Nsp1-like C-terminal region
PF05066	1.43019388386839	HB1, ASXL, restriction endonuclease HTH domain
PF05069	0.149071198499986	Phage virion morphogenesis family
PF05071	0.733057799476779	NADH ubiquinone oxidoreductase subunit NDUFA12
PF05075	2.50998007960223	Protein of unknown function (DUF684)
PF05076	0.504524979109513	Suppressor of fused protein (SUFU)
PF05078	3.53010143786495	Protein of unknown function (DUF679)
PF05083	0.343775825476164	LST-1 protein
PF05088	0.404519917477945	Bacterial NAD-glutamate dehydrogenase
PF05089	1.09313745473728	Alpha-N-acetylglucosaminidase (NAGLU) tim-barrel domain
PF05090	1.01404281383126	Vitamin K-dependent gamma-carboxylase
PF05091	0.562282505651399	Eukaryotic translation initiation factor 3 subunit 7 (eIF-3)
PF05093	0.661342375304756	Cytokine-induced anti-apoptosis inhibitor 1, Fe-S biogenesis
PF05096	0.784959627090219	Glutamine cyclotransferase
PF05097	3.23678353875691	Protein of unknown function (DUF688)
PF05104	0.683868969669459	Ribosome receptor lysine/proline rich region
PF05109	0.208409077139993	Herpes virus major outer envelope glycoprotein (BLLF1)
PF05110	2.38746727726266	AF-4 proto-oncoprotein
PF05111	0.386645767460281	Ameloblastin precursor (Amelin)
PF05116	2.33051778180582	Sucrose-6F-phosphate phosphohydrolase
PF05118	1.67060141593053	Aspartyl/Asparaginyl beta-hydroxylase
PF05127	0.260147588258603	Helicase
PF05129	0.805912494936609	Transcription elongation factor Elf1 like
PF05131	0.149071198499986	Pep3/Vps18/deep orange family
PF05132	0.649786289653931	RNA polymerase III RPC4
PF05137	0.149071198499986	Fimbrial assembly protein (PilN)
PF05138	0.149071198499986	Phenylacetic acid catabolic protein
PF05139	0.504524979109513	Erythromycin esterase
PF05140	0.701369511683529	ResB-like family
PF05141	1.23582876130665	Pyoverdine/dityrosine biosynthesis protein
PF05142	2.17376459747888	Domain of unknown function (DUF702)
PF05145	0.149071198499986	Transition state regulatory protein AbrB
PF05147	1.42062726222673	Lanthionine synthetase C-like protein
PF05148	0.336349986073009	Hypothetical methyltransferase
PF05151	0.149071198499986	Photosystem II reaction centre M protein (PsbM)
PF05152	0.149071198499986	Protein of unknown function (DUF705)
PF05153	0.79455215770466	Myo-inositol oxygenase
PF05154	2.75204240042507	TM2 domain
PF05157	0.149071198499986	Type II secretion system (T2SS), protein E, N-terminal domain
PF05158	0.941200608721959	RNA polymerase Rpc34 subunit
PF05160	0.520295176517206	DSS1/SEM1 family
PF05161	0.548643874485172	MOFRL family
PF05162	0.911763747531745	Ribosomal protein L41
PF05163	0.208409077139993	DinB family
PF05168	1.87028869375287	HEPN domain
PF05172	0.416818154279985	Nup53/35/40-type RNA recognition motif
PF05173	1.0125475422184	Dihydrodipicolinate reductase, C-terminus
PF05175	1.29021179061674	Methyltransferase small domain
PF05176	0.547722557505166	ATP10 protein
PF05177	1.17077199774639	RCSD region
PF05178	0.301511344577764	KRI1-like family
PF05179	0.287799032014152	RNA pol II accessory factor, Cdc73 family, C-terminal
PF05180	0.842674913653545	DNL zinc finger
PF05181	0.386645767460281	XPA protein C-terminus
PF05182	0.520295176517206	Fip1 motif
PF05183	2.30239225611322	RNA dependent RNA polymerase
PF05184	5.36232649645147	Saposin-like type B, region 1
PF05185	0.366528899738389	PRMT5 arginine-N-methyltransferase
PF05186	1.86596307086131	Dpy-30 motif
PF05187	0.260147588258603	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S
PF05188	1.19890522451682	MutS domain II
PF05189	0.579968651190421	RNA 3'-terminal phosphate cyclase (RTC), insert domain
PF05190	1.02887601711084	MutS family domain IV
PF05191	0.756787468664269	Adenylate kinase, active site lid
PF05192	1.21355975243384	MutS domain III
PF05193	2.73436787517109	Peptidase M16 inactive domain
PF05195	0.757454535756024	Aminopeptidase P, N-terminal domain
PF05196	0.986269371281129	PTN/MK heparin-binding protein family, N-terminal domain
PF05197	0.877899237217501	TRIC channel
PF05198	0.765413996382733	Translation initiation factor IF-3, N-terminal domain
PF05199	6.66227127831482	GMC oxidoreductase
PF05201	0.701369511683529	Glutamyl-tRNAGlu reductase, N-terminal domain
PF05203	0.457264594180338	Hom_end-associated Hint
PF05204	0.468179366473918	Homing endonuclease
PF05205	0.877899237217501	COMPASS (Complex proteins associated with Set1p) component shg1
PF05206	0.583441548403986	Methyltransferase TRM13
PF05207	0.797724035217466	CSL zinc finger
PF05208	0.336349986073009	ALG3 protein
PF05210	3.02714987465708	Sprouty protein (Spry)
PF05212	3.51547804126066	Protein of unknown function (DUF707)
PF05216	0.252262489554756	UNC-50 family
PF05217	0.149071198499986	STOP protein
PF05218	2.09496751499609	Protein of unknown function (DUF713)
PF05219	0.522232967867094	DREV methyltransferase
PF05221	1.6826506266344	S-adenosyl-L-homocysteine hydrolase
PF05222	1.03572548135463	Alanine dehydrogenase/PNT, N-terminal domain
PF05224	0.903416634870986	NDT80 / PhoG like DNA-binding  family
PF05225	11.0271474007551	helix-turn-helix, Psq domain
PF05226	0.149071198499986	CHASE2 domain
PF05234	0.252262489554756	UAF complex subunit Rrn10
PF05236	1.25327852878244	Transcription initiation factor TFIID component TAF4 family
PF05238	0.548643874485172	Kinetochore protein CHL4 like
PF05239	0.559581373109678	PRC-barrel domain
PF05240	0.149071198499986	APOBEC-like C-terminal domain
PF05241	1.0861850578046	Emopamil binding protein
PF05242	0.252262489554756	Glycosylation-dependent cell adhesion molecule 1 (GlyCAM-1)
PF05250	0.653661018627184	Uncharacterised protein family (UPF0193)
PF05251	0.520295176517206	Oligosaccharyltransferase subunit 5
PF05253	3.27864224176639	U11-48K-like CHHC zinc finger
PF05254	0.547722557505166	Uncharacterised protein family (UPF0203)
PF05255	0.743320423858549	Uncharacterised protein family (UPF0220)
PF05257	1.8001122299468	CHAP domain
PF05266	1.72708664601064	Protein of unknown function (DUF724)
PF05267	1.94026968863776	Protein of unknown function (DUF725)
